unique_id,osmid,element_type,ele,name,tourism,name:en,created_by,stars,wikidata,toilets:wheelchair,website,wheelchair,addr:city,addr:street,internet_access,internet_access:fee,rooms,smoking,name:zh,opening_hours,email,contact:phone,contact:website,addr:country,phone,operator,name:ja,shop,amenity,building,designation,addr:postcode,addr:state,barrier,hotel,addr:housenumber,source,stairs,contact:email,cuisine,name:es,name:fr,description,historic,name:ru,payment:cash,payment:credit_cards,payment:debit_cards,name:nl,toilet:seated,brand,number,contact:facebook,delivery,name:it,name:hi,addr:place,nodes,fax,name:ne,area,amenity_1,building:adjacency,building:gable_wall,building:levels,building:overhang,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels:underground,capacity:persons,roof:material,roof:shape,fixme,contact:fax,internet_access:ssid,landuse,beds,capacity,level,addr:tole,addr:ward,name:kn,name:ur,start_date,brand:wikidata,brand:wikipedia,building:part,note,addr:district,addr:province,ways,type,name:de,timestamp,completeness_score
node/6936472385,6936472385,node,,,hotel,hotel crowne imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01T07:08:18Z,1.0
node/6953095785,6953095785,node,,,hotel,Landmark Hotels + Resorts & Spa,,,,,http://www.landmarkkathmandu.com,,,Narayanhiti Path,wlan,,,,,,,,,,+ 97714445086,Sankalpa Hospilality Pvt.Ltd.,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-07T03:38:13Z,1.0
node/6973219985,6973219985,node,,,hotel,Rinchen Hotel,,,,,,,,"Ramhiti Marg, Boudha-6, Ktm",wlan,,,,,,rinchenhotelktm@gmail.com,,,,97714913488,,,,,,,7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-18T12:22:49Z,1.0
node/7003788385,7003788385,node,,,hotel,Nagarkot Paradise Hotel,,,,,,,,,wlan,,,,,,,,,,977014217474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nagarkot Paradise Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-23T09:08:30Z,1.0
node/7005527685,7005527685,node,,,hotel,फुल्चोकि मन्दिर  चौथली हाईट  गाेदावरि न पा १,,,,,,,,Phulchowki Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-24T05:44:25Z,1.0
node/7023046185,7023046185,node,,,hotel,Flying Yak Kathmandu,,,,,http://flyingyakkathmandu.com,,,Thamel Marg,,,,,,24/7,flyingyakkathmandu@gmail.com,,,,+97714437606,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-01T06:51:38Z,1.0
node/7023187996,7023187996,node,,Flying Yak,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-01T09:26:36Z,1.0
node/7028174985,7028174985,node,,,hotel,Shree Kunja Homestay,,,,,,,,Ram Mandir Marg,wlan,,,,,Mo-Su 07:00-22:00,shreekunja.homestay@gmail.com,,,,+977 1 4470997,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-05T08:14:01Z,1.0
node/7043028596,7043028596,node,,,hotel,Hotel Awana,,,,,https://www.hotelawananepal.com,,,"Thaiba, Godawari-14",wlan,,,,,,,,,,5014900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-27T21:34:44Z,1.0
node/7048169185,7048169185,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,तनहुँ गुरुङ गेस्ट हाउस,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11T03:12:16Z,1.0
node/7069812385,7069812385,node,,,hotel,Hotel Marinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-19T14:25:35Z,1.0
node/7088157088,7088157088,node,,,hotel,OYO C O International hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-27T11:59:15Z,1.0
node/7092980087,7092980087,node,,,hotel,Airport Taaj Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-29T10:42:06Z,1.0
node/7092981586,7092981586,node,,,hotel,Kathmandu Airport Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-29T10:42:04Z,1.0
node/7100385885,7100385885,node,,,hotel,Sabrina Hotel,,,,,,,,,wlan,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02T00:29:22Z,1.0
node/7262917086,7262917086,node,,,hotel,OYO Backyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-04T08:36:42Z,1.0
node/7342658417,7342658417,node,,,hotel,Himalayan Suite Hotel,,,,,http://himalayansuite.com,,,Buddha Tol Marg,wlan,,,,,,reservation@himalayansuite.com,,,,+9779851137267,,,,,,,44600,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-29T10:18:50Z,1.0
node/7603287785,7603287785,node,,,hotel,Thamel Villa Heritage Hotel,,,,,,,,Chaksibari Marg,,,,,,,,,,,,Tripple P. Gurung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-08T16:15:07Z,1.0
node/7618314185,7618314185,node,,,hotel,Shiraj B&B,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-13T18:32:40Z,1.0
node/7650184485,7650184485,node,,,hotel,Yalamula Garden,,,,,,,,mangalbazar to gwarko,wlan,,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-24T17:55:20Z,1.0
node/7722402943,7722402943,node,,Kathmandu Marriott Hotel,hotel,,,,,,,,Kathmandu,Manakamana Marg,,,214,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-16T23:43:27Z,1.0
node/7722402944,7722402944,node,,Fairfield by Marriott Kathmandu,hotel,,,,,,,,Kathmandu,Tridevi Marg,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-16T23:43:27Z,1.0
node/8085004417,8085004417,node,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-05T15:50:49Z,1.0
node/8085004517,8085004517,node,,,hotel,Rozna's Home,,,,,,,,Araniko Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-05T15:50:49Z,1.0
node/8168398718,8168398718,node,,,hotel,New Prince Hotel & Lodge,,,,,,,,Kakani Park Marg,wlan,,,,,24/7,situlama1214@gmail.com,,,,"9841599751,9818356904",,,,,,,44900,,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-26T17:17:21Z,1.0
way/35029253,35029253,way,,Summit Hotel Kathmandu,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[410849614, 410849615, 410849616, 3478957878, 410849617, 2134429830, 410849618, 410849620, 2828396247, 2828396246, 2828396245, 410849614]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-26T14:30:21Z,1.0
way/35029254,35029254,way,,Hotel Greenwich,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[410849621, 3734017254, 3734017255, 3734017256, 3734017257, 410849624, 2134429721, 2134429713, 3734017280, 3734017279, 410849621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T04:51:20Z,1.0
way/90210325,90210325,way,,Royal Singi Hotel,hotel,,,,,,http://www.hotelroyalsingi.com,,Kathmandu,Teendhara Marg,wlan,yes,,,,,hotel@rsingi.wlink.com.np,,,,977-1-4424190,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1045848947, 7508505954, 7508505953, 7508505952, 1045848993, 1045849048, 1045848897, 7508505958, 7508505957, 6089404758, 1045849006, 7508505956, 1906502767, 7508505955, 1906502742, 1906502731, 1045848947]",977-1-4424189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T19:24:35Z,1.0
way/112783681,112783681,way,,Everest Casino,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,NextView,,,,,,,,,,,,,,,,,,,,,"[1281222296, 2168020433, 2168020442, 2168020533, 2168020507, 1281222308, 2168020423, 2168020399, 2168020390, 2168020387, 2168020337, 2168020333, 1281222313, 1281222318, 1281222290, 1281222316, 1281222319, 1281222310, 2168020245, 2168020240, 2168020268, 2168020257, 2168020359, 2168020364, 1281222296]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-05T17:22:28Z,1.0
way/120435367,120435367,way,,Dwarika's Hotel,hotel,Dwarika's Hotel,,,Q5272096,,https://www.dwarikas.com/,yes,Kathmandu,Battisputali,,,,,,,info@dwarikas.com,,,,+977 14479488,,,,,,,,,,,PO Box 459,,,,,,Hôtel Dwarika's,,,,,,,,,,,,,,,,"[6089270910, 6089270909, 6089270907, 6089270908, 6089270906, 3748707048, 1350400452, 1350400331, 3748707049, 1350400295, 1350400381, 6089270904, 6089270905, 6089270902, 6089270903, 6089270910]",,द्वारीका होटेल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24T03:33:15Z,1.0
way/124186877,124186877,way,,Hotel Sunset View,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1382892894, 1382892891, 1382892888, 1382892886, 1382892884, 1382892885, 1382892887, 1382892889, 1382892890, 1382892892, 1382892893, 1382892901, 1382892900, 1382892899, 1382892898, 1382892895, 1382892896, 1382892897, 1382892894]",,होटल सनसेट भ्यु,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-02T11:22:46Z,1.0
way/125634542,125634542,way,,Khumbila Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1395061418, 1395061390, 1395061394, 1395061402, 1395061417, 1395061418]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-23T10:46:44Z,1.0
way/125637526,125637526,way,,,hotel,Hotel Maharaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1395070067, 1395070066, 1395070064, 1395070065, 1395070067]",,होटेल माहाराजा,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31T10:47:16Z,1.0
way/126174647,126174647,way,,Godavari Village Resort,hotel,,,,,,http://www.godavarivillageresort.com/home,,,,,,,,,,gvrsales@godavarivillageresort.com,,,,+977 15560675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1399440348, 1399440347, 1399440345, 1399440341, 1399440339, 1399440340, 1399440342, 1399440343, 1399440344, 3490023999, 1399440346, 1399440348]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-21T16:00:35Z,1.0
way/183471604,183471604,way,,Hotel Himalaya,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,"[1938444399, 1938444403, 1938444402, 5050246815, 3482158360, 1938444405, 1938444407, 4348287446, 1938444400, 4348287444, 1938444408, 1938444397, 2128890588, 4348287441, 1938444406, 1938444398, 5050038593, 3371644516, 4348287443, 4348287445, 1938444399]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-22T07:50:55Z,1.0
way/186261908,186261908,way,,Hotel Planet Bhaktapur,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1969476993, 1969476990, 1969476982, 1969476985, 1969476993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-17T08:43:45Z,1.0
way/188449193,188449193,way,,Hotel Sweet Home,hotel,,,,,no,,limited,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,"[1990761471, 1990761469, 1990761479, 1990761480, 1990761471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-24T07:33:13Z,1.0
way/191360006,191360006,way,,Hotel Shangri-La,hotel,,,,,yes,,yes,Kathmandu,Lazimpat Road,,,,,,,,,,NP,,,,,,,,00977,Central Region,,,,,,,,,,,,,,,,,,,,,,,,,"[2019456815, 2035873157, 2019456807, 2019456805, 2019456819, 2019456788, 2019456784, 2019456790, 2019456803, 2019456799, 2019456786, 2019456794, 2019456780, 2019456817, 2019456796, 2019456813, 2019456801, 2019456773, 2019456809, 2019456792, 2019456811, 2019456782, 2019456778, 2019456815]",,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-17T06:52:01Z,1.0
way/194737361,194737361,way,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2052460910, 3329412704, 2052460911, 3329412703, 2052460908, 2052460907, 2052460904, 2052460906, 7508333772, 7508333773, 2052460909, 2052460910]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T18:03:27Z,1.0
way/197148545,197148545,way,,Hotel Deepjoyti Pvt. Ltd,hotel,,,,,,http://www.deepjyotihotel.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2074408661, 2074408646, 2074408532, 2074408534, 2074408661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:39Z,1.0
way/197339726,197339726,way,,Hotel Kumari Inn Pvt. Ltd.,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2075921369, 2075921368, 2075921360, 2075921361, 2075921369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-02T19:46:50Z,1.0
way/198011767,198011767,way,,Papaya House Apartment Hotel (AirBnB),hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,"Apartment/Hotel present on various platforms including AirBnB, popular with travelers and people coming to work for a short period of time in Nepal. Right next to a mini police station.",,,,,,,,,,,,,,,"[2082050373, 2082050388, 2082050385, 2082050371, 2082050373]",,,,apartment,no,yes,5,no,no,engineered_reinforced_concrete,residential,rigid,rigid,irregular,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-07T07:36:10Z,1.0
way/201564675,201564675,way,,Hotel Harmika,hotel,Hotel Harmika,,,,yes,http://www.hotelharmika.com,yes,,"Shechen Colony, Boudha-6",wlan,,,,,07:00-21:00,info@hotelharmika.com,,,,97714479649,private,,,,hotel,,,,,,,,,,,,,,,Hotel Harmika,,,,,,,,,,,,mahankal 6,"[2115824493, 2115824497, 2115824494, 2115824490, 2115824493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-05T03:57:06Z,1.0
way/203446567,203446567,way,,Hotel Clarion,hotel,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2134629653, 2134629655, 2134629656, 2134629654, 2134629653]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-29T03:25:10Z,1.0
way/203572739,203572739,way,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2135830365, 2135830449, 2135830435, 2135830344, 2135830365]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-24T16:13:50Z,1.0
way/205183175,205183175,way,,Hotel Central Park,hotel,,,,,,http://www.hotelcentralpark.com.np/,,,,,,,,,,,,,,,,,,,hotel,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2151599007, 2151599015, 2151599014, 2151599004, 2151599007]",,,,,attached,,9,,,,,,,,,post_2000,good,flat_land,concrete_reinforced,moment_resisting_frame,none,50andabove,cgi,unknown,,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:43:19Z,1.0
way/205183176,205183176,way,,Hotel Isan,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598916, 2151598945, 2151598938, 2151598910, 2151598916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:29:03Z,1.0
way/205183186,205183186,way,,Hotel Saptarangi,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598908, 2151598924, 2151598915, 2151598896, 2151598908]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:29:03Z,1.0
way/205183212,205183212,way,,Hotel Mount Dhaulagiri,hotel,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2151599048, 2151599064, 2151599058, 2151599042, 2151599048]",,,,,attached,,5,,,,,,,,,pre_2000,good,flat_land,concrete_reinforced,moment_resisting_frame,none,50andabove,concrete,flat,Hotel Seti Gandaki,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:43:20Z,1.0
way/205183215,205183215,way,,Hotel Pokhara Palace,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598970, 2151598981, 2151598979, 2151598969, 2151598970]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:35:37Z,1.0
way/205183217,205183217,way,,Hotel Krishna Palace,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598942, 2151598950, 2151598947, 2151598930, 2151598942]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:29:03Z,1.0
way/205183226,205183226,way,,The Himanchal Lodge & Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598992, 2151598997, 2151598995, 2151598991, 2151598992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T18:38:30Z,1.0
way/205183227,205183227,way,,Hotel Majesty,hotel,,,,,,,,,,,,,,,,,,,,,,,,,mixed_use,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2151599074, 2151599087, 2151599086, 2151599067, 2151599074]",,,,,attached,,6,,,,,,,,,pre_2000,average,flat_land,concrete_reinforced,moment_resisting_frame,none,50andabove,concrete,flat,Hotel Sunriseand Dhamal 2 Dance bar,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:43:22Z,1.0
way/205183239,205183239,way,,Hotel Aangan,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151598990, 2151598994, 2151598993, 2151598989, 2151598990]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:35:36Z,1.0
way/205183258,205183258,way,,Hotel Dudhpokhari & Lodge,hotel,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2151599012, 2151599031, 2151599028, 2151599009, 2151599012]",,,,,attached,,5,,,,,,,,,pre_2000,good,flat_land,concrete_reinforced,moment_resisting_frame,none,50andabove,concrete,flat,Hotel Dudhpokhari & Lodge,,,,,,,,,,,,,,,,,,,,,2020-04-06T10:34:18Z,1.0
way/205183264,205183264,way,,Hotel Nippon,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2151599187, 2151599200, 2151599210, 2151599207, 2151599201, 2151599191, 2151599187]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:35:36Z,1.0
way/205448144,205448144,way,,Kirtipur Hill Side Resort,hotel,,,,,limited,,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2154222967, 2154222864, 2154222878, 2154222868, 2154222967]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-29T07:40:28Z,1.0
way/206077044,206077044,way,,Hotel Sunset View,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160740045, 5024161167, 2160740053, 2160740067, 2160740055, 2160740045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09T11:03:11Z,1.0
way/206081021,206081021,way,,Hotel Yambu,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763703, 2160763704, 2160763702, 2160763700, 2160763703]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:40Z,1.0
way/206081028,206081028,way,,Hotel ACME,hotel,,,,,,http://www.acmeguesthouse.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763300, 2160763298, 2160763276, 2160763277, 2160763300]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:38Z,1.0
way/206081037,206081037,way,,Courtyard Hotel,hotel,,,,,,http://www.travellersinn.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763332, 2160763327, 2160763290, 2160763294, 2160763332]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-22T16:22:24Z,1.0
way/206081063,206081063,way,,Avataar Kathmandu Hotel,hotel,,,3,,,,,Kathmandu,Z Street,yes,no,32,outside,,,info@avataarkathmanduhotel.com,,,,,Avataar Hospitality Group,,,,yes,,,,,,,,,,,,,"Affordable best luxury hotel in Thamel,Kathmandu,Nepal.",,,,,,,,,,,,,,,"[2160763423, 2160763421, 2160763371, 2160763379, 2160763423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-14T19:54:15Z,1.0
way/206081072,206081072,way,,Festoon Hotel Pvt. Ltd,hotel,,,,,,http://www.hotelfestoon.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763448, 2160763445, 2160763396, 2160763397, 2160763448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:38Z,1.0
way/206081077,206081077,way,,होटेल नेचर,hotel,Hotel Nature,,,,,http://www.hotelnature.com/,,,,,,,,,,,,,,,,,,,होटेल_नेचर,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763453, 2160763429, 2160763394, 2160763416, 2160763453]",,,,,,,,,,,,,,,,,,,,,,,,,tag;name,,,,,,,,,,,,,,,,,,,,,2016-08-25T17:30:38Z,1.0
way/206081094,206081094,way,,Hotel Lucky Star,hotel,,,,,,,,Kathmandu,Z Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2160763418, 2160763413, 2160763369, 2160763376, 2160763418]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:39Z,1.0
way/206617808,206617808,way,,Hotel Florid,hotel,,,,,,http://www.hotelflorid.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2166477574, 2166477621, 2166477615, 2166477604, 2166477605, 2166477595, 2166477597, 2166477577, 2166477579, 2166477575, 2166477576, 2166477571, 2166477574]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:39Z,1.0
way/206617809,206617809,way,,Kathmandu Guesthouse,hotel,,,,,no,https://www.hotelaccessnepal.com/,limited,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2166477359, 2166477344, 2166477345, 3176866884, 3176866886, 3176866891, 3176866895, 3176866890, 3176866889, 3176866881, 5862570588, 2166477363, 2166477352, 2166477359]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:42Z,1.0
