unique_id,osmid,element_type,amenity,building,int_name,name,cuisine,phone,source,shop,diet:vegetarian,email,internet_access,name:en,opening_hours,operator,website,name:ja,designation,alt_name,addr:street,tourism,addr:city,addr:housename,addr:housenumber,internet_access:fee,contact:phone,building:level,capacity,banquet,description,delivery,outdoor_seating,takeaway,toilets:wheelchair,wheelchair,addr:country,addr:postcode,addr:state,smoking,contact:email,brand,brand:wikidata,brand:wikipedia,addr:district,bar,lounge,wifi,note,barrier,diet:vegan,level,source:name,fixme,name:hi,microbrewery,name:ko,name:de,name:tr,access,name:uk,outdoor facilities,party hall,name:es,contact:website,payment:cash,amenity_1,phone_1,name:ne,name:fr,name:ru,name:it,name:nl,facebook,toilet:seated,name:jp,ele,payment:coins,diet:meat,diet:organic,opening_hours:covid19,contact:facebook,name:he,nodes,addr:place,stars,building:adjacency,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels,building:levels:underground,capacity:persons,roof:material,roof:shape,location,municipality,ward,CONS_TYPE,building:use,building_count,operator:type,building:gable_wall,building:overhang,building:soft_storey,building:structure,floor:material:type,roof:material:type,shape:elevation,shape:plan,opening_hours:kitchen,kll:oid,sport,Household_Code,Household_Info_By,payment:visa,leisure,addr:tole,addr:ward,layer,ways,type,timestamp,completeness_score
node/3626462410,3626462410,node,restaurant,,,Garden Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-05T09:48:53Z,1.0
node/3626541689,3626541689,node,restaurant,,,Laamian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-08T17:04:01Z,1.0
node/3626541690,3626541690,node,restaurant,,,Double Dorje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-05T09:48:51Z,1.0
node/3626541691,3626541691,node,restaurant,,,Flavors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30T08:47:15Z,1.0
node/3626560513,3626560513,node,restaurant,,,Happiness Vegetarian Restaurant,,,,,only,,,Happyiness Vegetarian Restaurant,Mo-Su 07:00-21:00,,http://happinessguesthouse.com,,,,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-07T14:42:36Z,1.0
node/3632312066,3632312066,node,restaurant,,,Sakwo Cottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-03T04:19:12Z,1.0
node/3634031290,3634031290,node,restaurant,,,Attic,nepali,+977 1-4442615,,,,,,,,Tangal Wood,http://www.tangal-wood.com/attic/,,,,Gahana Pokhari Marga,,Kathmandu,,,,,,,,,,,,,limited,,44600,,outside,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-17T06:43:54Z,1.0
node/3663245405,3663245405,node,restaurant,,,Japanese Noodle Kitchen,japanese,,,,,,,,,,,,,,,,Lalitpur Municipality,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-12T08:52:04Z,1.0
node/3673156411,3673156411,node,restaurant,,,Kings Cafe,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-23T04:28:19Z,1.0
node/3680170442,3680170442,node,restaurant,,,Ambience 365,"Sizzling_Momo,_California_Chicken,_Spaghetti,_Burger,_Sandwich,_Nepali_Khana_Set,_Newari,_Fried_Chicken,_Momo,_Chowmein,_Fried_Rice_etc._etc.","+977 01 5535725, 9851044913",,,,,,,Sa-Su 12:00-22:00,,,,,,pulchowk to mangalbazar road,,Lalitpur,,Natole,,,,35-40,,,yes,,yes,,,,44700,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-09T06:24:45Z,1.0
node/3722266451,3722266451,node,restaurant,,,Chez Caroline,french,+977 1 4263070,,,,caroline@mail.com.np,,,9:30-22:00,,https://www.chezcarolinenepal.com/,,,,Baber Mahal Revisited,,Kathmandu,,,,,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:33Z,1.0
node/3722266472,3722266472,node,restaurant,,,Shogun,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-31T03:12:04Z,1.0
node/3751765601,3751765601,node,restaurant,,,Reef Restaurant and Lounge Bar,"Continental,",,,,,,,,8:00-24:00,,,,,,,,Kathmandu,,,,,,200,,,,,yes,,,,,,separated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T09:12:01Z,1.0
node/3753927670,3753927670,node,restaurant,,,Cibo Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-19T09:22:05Z,1.0
node/3766699543,3766699543,node,restaurant,,,Madhyapur Family Restaurant,burger;sandwich;ice_cream;coffee_shop;noodles;pizza;fish_and_chips;diner;chicken;curry;breakfast;french;tea;sausage;chinese,016630997,,,yes,,wlan,,Mo-Su 08:15-21:00,Ajay,,,,,Bhakha bazar thimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30T20:14:26Z,1.0
node/3766701903,3766701903,node,restaurant,,,Mirlung Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-12T10:06:02Z,1.0
node/3771656198,3771656198,node,restaurant,,,Flovour and Tandoor,,,,,,,,,,Ramesh Poudel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-04T11:17:38Z,1.0
node/3774437964,3774437964,node,restaurant,,,burger king,burger,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T08:59:06Z,1.0
node/3774437965,3774437965,node,restaurant,,,Lhasso Restaurant,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T08:59:06Z,1.0
node/3775085169,3775085169,node,restaurant,,,quality kitchen resturant,nepali; chinese; indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-06T14:43:09Z,1.0
node/3811339818,3811339818,node,restaurant,,,Uncle's Kitchen,"regional,pizza,momo,chowmein_etc",,,,,,,,09:00-18:00,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-05T03:57:06Z,1.0
node/3811339823,3811339823,node,restaurant,,,Chamunda Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-31T16:26:53Z,1.0
node/3811339834,3811339834,node,restaurant,,,Saworiya Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-31T16:26:54Z,1.0
node/3837044716,3837044716,node,restaurant,,,KAPAN SEKUWA,regional,,,,,,,,09:00-22:00,,,,,,Mandikatar High Street,,Kathmandu,,,,,,100,,,yes,,yes,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08T08:29:48Z,1.0
node/3853951669,3853951669,node,restaurant,,,Koto Restaurant,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-19T09:44:15Z,1.0
node/3856047839,3856047839,node,restaurant,,,Cookie Walla,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,Crushed cookies. Ice cream. Cake. Bananas. Chocolate syrup. Condensed milk. All-in-one-boner-inducing super dessert. For about $2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-24T08:33:22Z,1.0
node/3981494430,3981494430,node,restaurant,,,PurnaSekuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-26T04:07:11Z,1.0
node/4020230292,4020230292,node,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-08T06:23:49Z,1.0
node/4109648192,4109648192,node,restaurant,,,Kwality Food Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-09T15:15:17Z,1.0
node/4121533893,4121533893,node,restaurant,,,The Life Story Restaurant,tradition_and_western_Cusine,,,,,,,,,,,,,,bubahal courtyard,,"Kathmandu, Patan",,1,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-14T16:38:01Z,1.0
node/4138773816,4138773816,node,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-21T14:31:08Z,1.0
node/4155181491,4155181491,node,restaurant,,,Green hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-29T09:10:58Z,1.0
node/4157092591,4157092591,node,restaurant,,,SK cottage restro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30T09:54:24Z,1.0
node/4157092592,4157092592,node,restaurant,,,Bajeko Sekuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30T09:54:31Z,1.0
node/4157092593,4157092593,node,restaurant,,,Yes Dynamic River Side Rest Camp,,9844300358,,,,,wlan,"Red Resort, Jorpati, Kathmandu, Nepal",24/7,,,,,,Way To pashupati,,,,,,,,,,,,,,,,,0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-08T08:17:15Z,1.0
node/4157093691,4157093691,node,restaurant,,,PG family restro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-30T09:54:21Z,1.0
node/4158802891,4158802891,node,restaurant,,,Dupka Family Resturant,,,,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-01T05:22:46Z,1.0
node/4167509491,4167509491,node,restaurant,,,Mo:mo and BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T13:51:51Z,1.0
node/4167607289,4167607289,node,restaurant,,,Local BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T13:51:47Z,1.0
node/4170598689,4170598689,node,restaurant,,,Festival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,축제,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-11T08:58:01Z,1.0
node/4172699693,4172699693,node,restaurant,,,Evergreen Garden Reatsurant,,,,,,,wlan,,Mo-Su 07:00-21:00,,,,,,Buddha Chowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-21T07:59:42Z,1.0
node/4194553090,4194553090,node,restaurant,,,Rosemary Kitchen & Coffee Shop,,97714267554,,,,info@rosemary-kitchen.net,wlan,Rosemary restaurant,,,www.rosemary-kitchen.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-09T16:38:31Z,1.0
node/4198412290,4198412290,node,restaurant,,,Patan Yala Newa Khaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-21T10:21:22Z,1.0
node/4204016592,4204016592,node,restaurant,,,Kimchi (orange cafe),,014771046,,,,,,Kimchi Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-23T16:38:57Z,1.0
node/4204112095,4204112095,node,restaurant,,,Taplejung Tongba House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-29T09:45:31Z,1.0
node/4226595889,4226595889,node,restaurant,,,Fresh Farms,burger;sandwich;international;ice_cream;grill;coffee_shop;asian;pasta;noodles;fish_and_chips;diner;chicken;indian;curry;thai;fish;breakfast;french;tea;sausage;local;american;fine_dining;barbecue,014374292,,,,,wlan,,Mo-Su 06:00-09:00,,www.freshfarmsnepal.com,,,,SundarBasti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-21T19:10:03Z,1.0
node/4235858690,4235858690,node,restaurant,,,3 Stones Restaurant,,,,,,,,Narayen temple,,narayen,,,,,,,,,,,,,,,,,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-04T17:08:42Z,1.0
node/4240722996,4240722996,node,restaurant,,,Bajeko Sekuwa,,014224061,,,,,,,,,,,,,Tanka Prasad Ghumti Sadak,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-02T17:01:52Z,1.0
node/4249962896,4249962896,node,restaurant,,,Avocado restaurant and bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27T08:50:00Z,1.0
node/4249994889,4249994889,node,restaurant,,,Begambeli ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-18T08:21:09Z,1.0
node/4251906090,4251906090,node,restaurant,,,Royal Food Cafe ,,,,,,,wlan,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-19T02:39:29Z,1.0
node/4251906190,4251906190,node,restaurant,,,Lion Heart Tandoori Kitchen,,,,,,,wlan,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T09:28:20Z,1.0
node/4254116189,4254116189,node,restaurant,,,Eco Cafe & Eatery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-20T10:11:10Z,1.0
node/4264046053,4264046053,node,restaurant,,,Ram dai Ko Bhatti,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T05:45:24Z,1.0
node/4264046054,4264046054,node,restaurant,,,Cafe Bonache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T05:45:24Z,1.0
node/4264058777,4264058777,node,restaurant,,,Lhakpa's Chulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T06:04:47Z,1.0
node/4264064695,4264064695,node,restaurant,,,First Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T06:13:43Z,1.0
node/4264065732,4264065732,node,restaurant,,,dibeshwory party palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-31T10:00:40Z,1.0
node/4266642364,4266642364,node,restaurant,,,The Last Friday Bar and Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-26T16:17:49Z,1.0
node/4269544989,4269544989,node,restaurant,,,madhyapur unique restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-05T04:22:50Z,1.0
node/4284141385,4284141385,node,restaurant,,,TFC Momo House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-05T13:32:44Z,1.0
node/4293342628,4293342628,node,restaurant,,,Family Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-22T15:18:55Z,1.0
node/4294385095,4294385095,node,restaurant,,,Crazy burger,american;hot_dog;italian,,,,,,,,Mo-Su 10:00-22:00,,,,,,Chaksibari Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-25T13:26:06Z,1.0
node/4295592032,4295592032,node,restaurant,,,Family Restaurant,italian_pizza;diner;sandwich;coffee_shop;local;chinese;tea;pizza;burger;fish;pasta;breakfast;indian,016639437,,,yes,,wlan,New Madhyapur Family Restaurant,Mo-Su 09:00-21:00,,,,,,Bahakha Bazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-30T20:12:36Z,1.0
node/4323272189,4323272189,node,restaurant,,,Mahabir's centre for Nepal Connection,,+977 9817192766,,,,hupen.paija@gmail.com,wlan,Mahabir Dai's Restaurant,Mo-Su 09:00-21:00,,http://www.nepalconnection.org.np,,,,Sagarmata Complex Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-30T17:39:08Z,1.0
node/4329311992,4329311992,node,restaurant,,,Durbar Square Mo:Mo Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-31T11:32:10Z,1.0
node/4329327891,4329327891,node,restaurant,,,Wings & Things,fried_chicken,,,,,,,,1000-2300,,,,,,,,,,,,,,30,,,yes,,yes,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-17T11:48:34Z,1.0
node/4336796994,4336796994,node,restaurant,,,Ready to Fry,,9841348749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-23T07:59:23Z,1.0
node/4339674592,4339674592,node,restaurant,,,Newa Suhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-01T11:31:44Z,1.0
node/4341053702,4341053702,node,restaurant,,,eastern village de resort,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-08T13:02:08Z,1.0
node/4341224790,4341224790,node,restaurant,,,Nina's,,9851130043,,,,,,,Mo-Sa 11:00-20:30,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-30T06:07:32Z,1.0
