unique_id,osmid,element_type,amenity,name,shop,email,internet_access,opening_hours,phone,toilets:wheelchair,wheelchair,cuisine,wifi,alt_name,website,name:ne,source,name:en,internet_access:fee,operator,smoking,addr:street,toilets,addr:housename,designation,addr:tole,operator:type,outdoor_seating,level,name:kr,addr:city,addr:housenumber,contact:email,contact:phone,contact:phone2,diet:vegetarian,drink,addr:postcode,description,historic,diet:vegan,name:fr,internet_access:ssid,building,takeaway,name:uk,name:hi,name:ja,name:ru,name:de,name:es,name:it,name:nl,nodes,FIXME,building:adjacency,building:gable_wall,building:levels,building:overhang,building:ownership,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,area,height,building_count,isced:level,personnel:count,student:count,tourism,addr:ward,addr:place,delivery,infrastructure/facility,municipality,ward,start_date,name:bo,timestamp,completeness_score
node/5656359727,5656359727,node,cafe,,,kettlecafe18@gmail.com,wlan,Mo-Su 09:00-21:00,9813333893,,,coffee_shop;noodles;chicken;curry;diner;donut;fish_and_chips;french;ice_cream;international;local;pasta;pizza;sausage;sandwich;tea,,,,,,KETTLE CAFÉ,,Kettle’s family,,Kwabahal,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-27T21:08:37Z,1.0
node/5675228621,5675228621,node,cafe,,,,wlan,Mo-Su 06:00-21:30,+9779843612035,,,,,,,,,Cozy food cafe,,Rupak khadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-08T12:33:08Z,1.0
node/5747075923,5747075923,node,cafe,,,,,,,,,,,,,,,Sky Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20T21:56:52Z,1.0
node/5811285128,5811285128,node,cafe,Didiko Khaja ghar,,,,,,,,tea;coffee;snacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-06T01:37:47Z,1.0
node/5841071390,5841071390,node,cafe,,,,wlan,Su-Fr 09:00-18:00,9849747053,,,coffee_shop,,,,,,Yana Cafe,,Anwesh Maharjan,,Kamaladi Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12T05:53:33Z,1.0
node/5848260185,5848260185,node,cafe,,,,,,,,,,,,,,,Lava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-22T09:23:45Z,1.0
node/5867915590,5867915590,node,cafe,,,,,,,,,,,,,,,Chakre momo & Newari Khaja Ghar,,,,Fasikyaba marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-30T10:41:57Z,1.0
node/5878337985,5878337985,node,cafe,,,,wlan,Mo-Su 08:30-21:00,,,,coffee_shop;cake;hotdog;tea,,,,,,Alley’s Cafe,,,,Gyachemuga Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-03T11:17:57Z,1.0
node/5889646685,5889646685,node,cafe,,,,,,,,,,,,,,,Music Bakery Cafe,,,,Thecho Chapagaun Road,,,,,,,,,,,,,,,,+977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-07T04:33:12Z,1.0
node/5891993985,5891993985,node,cafe,,,,,,,,,,,,,,,"Music Cafe, Madras",,,,Thecho Chapagaun Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-08T03:12:32Z,1.0
node/5899267496,5899267496,node,cafe,,,,,,,,,,,,,,,DHAN DAIKO KHAJA GHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-11T12:41:00Z,1.0
node/5911756386,5911756386,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-17T12:52:05Z,1.0
node/5915864185,5915864185,node,cafe,,,,,,,,,,,,,,,"Music Cafe, Madras",,,,Thecho Chapagaun Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-19T11:04:31Z,1.0
node/5917453286,5917453286,node,cafe,Fudo Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-20T04:02:11Z,1.0
node/5948298807,5948298807,node,cafe,Kar.ma Coffee @ HUB,,,yes,Mo-Su 08:00-20:00,,,,coffee_shop,,,,,,,no,,no,Jyatha Street,,,,,,,,,Kathmandu,"First Floor, Thamel Mall",,,,,,44600,"Nepal first Coffee Boutique that offers single origin coffee, teas, and fairly traded souvenirs all made around the concept of coffee",,,,Karma Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-11T09:25:46Z,1.0
node/5961692315,5961692315,node,cafe,Red Chillies Cafe,,,,,,limited,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-06T15:15:16Z,1.0
node/5963981287,5963981287,node,cafe,,,,,,,no,yes,,,,,,,चिया घर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-08T12:09:38Z,1.0
node/5973756579,5973756579,node,cafe,Down Town Cafe,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-11T03:23:43Z,1.0
node/5973756583,5973756583,node,cafe,Fortune Food Cafe & Gazal,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-07T05:43:06Z,1.0
node/5981559530,5981559530,node,cafe,Woodland Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-13T17:04:09Z,1.0
node/5992292026,5992292026,node,cafe,Avocado Cafe,,,,,,no,acc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-17T06:09:10Z,1.0
node/6002015505,6002015505,node,cafe,,,,wlan,,,,,coffee_shop,,,,,,Brews cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-13T03:46:26Z,1.0
node/6002021096,6002021096,node,cafe,,,,,,,,,,,,,,,Tiny local coffee tea place with sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-21T07:40:45Z,1.0
node/6022260588,6022260588,node,cafe,,,,,Mo-Su 08:00-20:00,+977 986-0454006,,,,,,,,,Shambala cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29T13:38:56Z,1.0
node/6022300686,6022300686,node,cafe,,,,,Mo-Su 08:00-20:30,+977 1-2297649,,,,,,,,,Amrita House Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-29T13:38:56Z,1.0
node/6022301486,6022301486,node,cafe,,,,,Mo-Su 07:00-18:00,,,,,,,,,,Sunshine Bakery and Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-16T08:30:43Z,1.0
node/6023952085,6023952085,node,cafe,,,,,Mo-Su 11:00-20:00,+9779861333252,,,,,,,,,Chatamari Cafe,,,,Ekantakuna Tikabhairav Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6024633385,6024633385,node,cafe,,,,,,,,,,,,,,,syanko,,,,Lekhnath Sadak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-30T11:11:37Z,1.0
node/6030022872,6030022872,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01T15:55:55Z,1.0
node/6041542086,6041542086,node,cafe,,,,wlan,,,,,,,,,,,Just Coffee Nepal,,,,,,,,,,,,,,,,,,,,,,,,Just Coffee Nepal,,,,,,,,Just Coffee Nepal,Just Coffee Nepal,Just Coffee Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-06T12:32:03Z,1.0
node/6046032271,6046032271,node,cafe,Green Cafe,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-12T08:30:44Z,1.0
node/6048718294,6048718294,node,cafe,Cafe Beyond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-09T11:04:35Z,1.0
node/6048834185,6048834185,node,cafe,,,,,,,,,,,,,,,Shyam pan PASAL,,,,Red Cross Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-22T09:31:51Z,1.0
node/6055081186,6055081186,node,cafe,,,,,,,,,,,,,,,Himalayan Java Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-12T14:57:49Z,1.0
node/6055645985,6055645985,node,cafe,,,,wlan,,,,,,,,,,,Just Juice and Shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-12T19:11:36Z,1.0
node/6056855122,6056855122,node,cafe,Himalayan Beanz barista and bakery school,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-13T08:23:36Z,1.0
node/6060120385,6060120385,node,cafe,,,,,,,,,,,,,,,Himalayan Java Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-04T05:24:11Z,1.0
node/6064242847,6064242847,node,cafe,Ruby Bakery Cafe,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-15T17:32:29Z,1.0
node/6089785680,6089785680,node,cafe,,,,wlan,Mo-Su 07:00-20:00,+9779851075260,,,,,,,,,The Matka,,Prakash Pyakurel,,Bhaktithapa Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-25T11:21:41Z,1.0
node/6105049588,6105049588,node,cafe,,,,wlan,,,,,,,,,,,Cafe Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6117187685,6117187685,node,cafe,,,,,,,,,,,,,,,Mega party event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-04T23:20:11Z,1.0
node/6123191786,6123191786,node,cafe,,,,,,,,,,,,,,,LASSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ラッシー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-07T11:17:10Z,1.0
node/6127734788,6127734788,node,cafe,,,,wlan,,,,,,,,,,,Yala Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yala Cafe,Yala Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6129548085,6129548085,node,cafe,,,,,,,,,,,,,,,Lapase food cafe,,,,Helambu Trek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-11T01:02:19Z,1.0
node/6130577485,6130577485,node,cafe,,,,wlan,,,,,,,,,,,Chikusa,,,,Jyatha Street,,,,,,,,,,,,,,,,,,,,Chikusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-11T12:29:13Z,1.0
node/6147288888,6147288888,node,cafe,,,,,,,,,,,,,,,Nescafe View point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19T11:18:36Z,1.0
node/6165261686,6165261686,node,cafe,,,,,,,,,,,,,,,Ramesh Kumpakha Pakauda Pasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-27T06:50:28Z,1.0
node/6175883885,6175883885,node,cafe,,,,,,,,,,,,,,,Xitiz Basnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-01T02:26:04Z,1.0
node/6202563090,6202563090,node,cafe,,,,,Mo-Su 07:00-07:00,,,,regional;asian,,,,,,Shyam Betel Pan Pasal,,,,Red Cross Road,,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-12T03:36:10Z,1.0
node/6203425585,6203425585,node,cafe,,,,wlan,24/7,014487227,,,,,,,,,monsoon cafe & sekuwa,,Rai sir,,ambika marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-13T17:21:46Z,1.0
node/6234086140,6234086140,node,cafe,Coffee Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-24T18:29:58Z,1.0
node/6262922285,6262922285,node,cafe,,,,,,,,,,,,,,,Cuppas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T01:48:57Z,1.0
node/6269230673,6269230673,node,cafe,merina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-10T09:10:21Z,1.0
node/6280119124,6280119124,node,cafe,Red Cafe,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-30T06:06:56Z,1.0
node/6286201186,6286201186,node,cafe,,,,,,,,,,,,,,,"Jyoti cafe, Gankhu dharmapur",,,,Gankhu dharmapur to bode,,,,,,,,,,,,,,,,44811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-18T14:12:33Z,1.0
node/6290791786,6290791786,node,cafe,,,,,,,,,,,,,,,Bake House(Hot Breads),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-20T09:50:12Z,1.0
node/6295152085,6295152085,node,cafe,,,,,,,,,,,,,,,lassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-22T08:20:25Z,1.0
node/6302638985,6302638985,node,cafe,,,,wlan,,,,,cake;sandwich;breakfast,,,,,,Coffee House,,,,Tridevi Sadak,,,,,,,,,,,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-13T07:38:40Z,1.0
node/6309935086,6309935086,node,cafe,,,,,,,,,,,,,,,Matka Tea and Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:37:18Z,1.0
node/6313738584,6313738584,node,cafe,kasturi cafe,,,,,9849489972,,,,,,,,,,,,,budhanilkantha,,,,,,,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-03T07:55:00Z,1.0
node/6313742513,6313742513,node,cafe,raju swadista momo,,,,,,,,,,,,,,,,,,budhanilkantha,,,,,,,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-03T07:57:23Z,1.0
node/6313759285,6313759285,node,cafe,hangout cafe and restaurant,,,,,,,,,,,,,,,,,,budhanilkantha,,,,,,,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-03T08:10:06Z,1.0
node/6314360785,6314360785,node,cafe,,,,,,,,,,,,,,,Tea house and market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-03T14:13:29Z,1.0
node/6342532344,6342532344,node,cafe,Himalayan Brew coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-17T07:52:02Z,1.0
node/6357539985,6357539985,node,cafe,,,,,,,,,,,,,,,French bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24T06:35:29Z,1.0
node/6366977614,6366977614,node,cafe,,,,,,,,,,,,,,,Shreshta Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-28T07:53:38Z,1.0
node/6366979694,6366979694,node,cafe,,,,,,,,,,,,,,,Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-28T07:53:41Z,1.0
node/6366994385,6366994385,node,cafe,,,,,,,,,,,,,,,Cafe Tea Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-28T07:53:44Z,1.0
node/6369568485,6369568485,node,cafe,,,,wlan,Mo-Su 08:00-21:30,9841238395,,,,,,,,,Red house cafe,,,,bhimsenthan,,,,,,,,,,,,,,,,00975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29T06:00:47Z,1.0
node/6371985765,6371985765,node,cafe,H2O Cafe,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6385168419,6385168419,node,cafe,The Bakery Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-05T08:52:16Z,1.0
node/6389906885,6389906885,node,cafe,,,,,Mo-Su 06:00-20:00,,,,,,,,,,Chhauni Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-08T03:33:00Z,1.0
node/6390260885,6390260885,node,cafe,Cafe du Pashupati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6398038386,6398038386,node,cafe,,,,wlan,Mo-Sa 11:00-21:00,977-1-01-5529679,,,,,,,,,Cafe Pluto,,,,jwagal road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6398053686,6398053686,node,cafe,,,,,,,,,noodles;fine_dining;indian;local;asian,,,,,,Laphing Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-11T10:38:14Z,1.0
node/6398570286,6398570286,node,cafe,,,,,,9849175620,,,,,,,,,Koteshwor Party Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-11T14:55:47Z,1.0
node/6425536987,6425536987,node,cafe,,,,,,,,,,,,,,,Tets,,,,Shanti Milan Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-24T12:13:46Z,1.0
node/6452250286,6452250286,node,cafe,,,,wlan,,,,,,,,,,,Cafe de Gengre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-06T14:29:16Z,1.0
node/6465227385,6465227385,node,cafe,,,,,,,,,,,,,,,Om Lumbini Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6491265588,6491265588,node,cafe,,,,,,,,,,,,,,,Upstairs Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upstairs Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
node/6499238729,6499238729,node,cafe,Salina Tea and Coffee shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-25T07:01:34Z,1.0
node/6503654687,6503654687,node,cafe,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-27T11:36:39Z,1.0
node/6516415585,6516415585,node,cafe,,,,wlan,,,,,,,,,,,Freddo Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/6524367786,6524367786,node,cafe,,,,wlan,Mo-Su 10:00-20:00,9779843313032,,,coffee_shop;burger;breakfast,,,,,,Samsara Coffee,,,,Ajima Galli,,,,,,,,,,52,,,,,,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-05T14:09:15Z,1.0
node/6532107785,6532107785,node,cafe,भक्तपुरको स्पेशल दहि पसल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-07T13:49:15Z,1.0
node/6536357485,6536357485,node,cafe,,,,wlan,,,,,,,,,,,Coffee with Menz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-10T05:26:14Z,1.0
node/6547035991,6547035991,node,cafe,sweet shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-14T08:51:28Z,1.0
node/6548976166,6548976166,node,cafe,Newa Cafe and Fastfood,,,,,01-5524024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-15T08:32:45Z,1.0
node/6562217255,6562217255,node,cafe,Your Koseli,,,wlan,,,,,pancakes;coffee,,,,,,,no,,,,,,,,,yes,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-21T05:32:23Z,1.0
node/6573684485,6573684485,node,cafe,,,,,Mo-Su 11:00-21:00,9823607741,,,,,,,,,Madhyapur Cafe and Laphing House,,,,Bode to Purano Thimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-27T02:46:22Z,1.0
node/6584505486,6584505486,node,cafe,,,,,,,,,,,,,,,Bravo cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-02T16:58:20Z,1.0
node/6588830886,6588830886,node,cafe,,,,,,,,,,,,,,,Hard Rock Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/6630330884,6630330884,node,cafe,Supa Deurali Khaja Ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-19T02:45:24Z,1.0
node/6632640785,6632640785,node,cafe,आँगन क्याफे,,,wlan,Mo-Su 07:00-19:00,,,,,,,,,,Angan Cafe,,,,Pinchhe Tole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/6634692885,6634692885,node,cafe,,,,,,,,,,,,,,,Good chai with locals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-21T05:25:24Z,1.0
node/6659807985,6659807985,node,cafe,,,,wlan,,,,,,,,,,,MuDs Cafe,,,,ChhakkuBakku Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-30T04:57:34Z,1.0
node/6689538984,6689538984,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06T19:01:05Z,1.0
node/6712227786,6712227786,node,cafe,,,,,,,,,,,,,,,Gurung Cafee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-15T14:38:14Z,1.0
node/6754133627,6754133627,node,cafe,,,,,,,,,,,,,,,shiva daiko pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-28T19:41:46Z,1.0
node/6762952886,6762952886,node,cafe,,,,,,,,,,,,,,,Yakha Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-01T02:56:23Z,1.0
